brand,title,price,rating,reviews,link,image,badge,scraped_at
corsair,"CORSAIR SABRE v2 PRO Ultralégère Sans Fil Souris gaming – 33 000 DPI, 36 g Poids, D’interrogation de 8 000 Hz, Switchs Mécaniques, Jusqu'à 70 Heures D'autonomie de la Batterie, CORSAIR Web Hub – Noir",79.99,"4,3 sur 5 étoiles, détails de l’évaluation",(209),https://www.amazon.fr/CORSAIR-SABRE-Ultral%C3%A9g%C3%A8re-Souris-gaming/dp/B0FPDBK2M6/ref=sr_1_52?dib=eyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8&dib_tag=se&keywords=corsair&qid=1777909386&sr=8-52,https://m.media-amazon.com/images/I/418yO4A7XdL._AC_UL320_.jpg,Offre de La French Week,2026-05-04T17:43:14.708372
corsair,"Corsair Vengeance RGB RS 16Go (2x8Go) DDR4 Jusqu'à 3200MHz C16 Mémoire de Bureau (Éclairage RGB Dynamique, Temps de Réponse Serrés, Compatible avec Intel & AMD 300/400/500 Series) Noir",169.99,"4,8 sur 5 étoiles, détails de l’évaluation","(2,9 k)",https://www.amazon.fr/Corsair-Vengeance-%C3%89clairage-Dynamique-Compatible/dp/B09C5V7M9X/ref=sr_1_53?dib=eyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8&dib_tag=se&keywords=corsair&qid=1777909386&sr=8-53,https://m.media-amazon.com/images/I/51ChiVPj3-L._AC_UL320_.jpg,nan,2026-05-04T17:43:14.712394
corsair,CORSAIR iCUE Link LX120 RGB 120 mm PWM Ventilateurs Paquet Triple – Double Boucles Lumineuses – Inclut iCUE Link System Hub – Technologie CORSAIR AirGuide – Noir,74.9,"4,7 sur 5 étoiles, détails de l’évaluation",(830),https://www.amazon.fr/CORSAIR-LX120-Ventilateurs-Paquet-Triple/dp/B0D3H8HVMY/ref=sr_1_54?dib=eyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8&dib_tag=se&keywords=corsair&qid=1777909386&sr=8-54,https://m.media-amazon.com/images/I/51u2k5AZkaL._AC_UL320_.jpg,nan,2026-05-04T17:43:14.718440
corsair,CORSAIR iCUE LINK RX120 RGB 120mm Ventilateurs PWM avec Hub Système iCUE LINK - Roulement à Dôme Magnétique - Triple Pack - Noir,64.9,"4,8 sur 5 étoiles, détails de l’évaluation","(1,5 k)",https://www.amazon.fr/CORSAIR-RX120-120mm-Ventilateurs-Syst%C3%A8me/dp/B0CSSXZKJB/ref=sr_1_55?dib=eyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8&dib_tag=se&keywords=corsair&qid=1777909386&sr=8-55,https://m.media-amazon.com/images/I/71GZ+Nyev-L._AC_UL320_.jpg,nan,2026-05-04T17:43:14.724221
corsair,"Eureka Axion- Chaise Gaming Ergonomique Fauteuil Gamer avec Support Lombaire, Bureau Siege Gaming avec Appui-tête Réglable Accoudoirs, Hauteur Réglable Dossier Inclinable Confortable, Noir & Blau",361.99,"5,0 sur 5 étoiles, détails de l’évaluation",(2),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo3NDc5NzE5MTk2MDgyNTA2OjE3Nzc5MDkzODc6c3BfYnRmOjMwMDU1OTM4NzMyODUzMjo6MDo6&url=%2FErgonomique-Appui-t%25C3%25AAte-Accoudoirs-Inclinable-Confortable%2Fdp%2FB0DRXDGR99%2Fref%3Dsr_1_56_sspa%3Fdib%3DeyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909386%26sr%3D8-56-spons%26aref%3DefYXof9kdK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=efYXof9kdK&sp_cr=ZAZ,https://m.media-amazon.com/images/I/91qCtDPjztL._AC_UL320_.jpg,nan,2026-05-04T17:43:14.733214
corsair,"COMHOMA Chaise de gaming ergonomique, chaise de bureau avec accoudoirs réglables, soutien lombaire à ressorts pour grandes et hautes personnes, 150 kg, large assise, noir",145.75,"4,4 sur 5 étoiles, détails de l’évaluation",(51),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo3NDc5NzE5MTk2MDgyNTA2OjE3Nzc5MDkzODc6c3BfYnRmOjMwMDk3ODY4ODA4OTkzMjo6MDo6&url=%2FCOMHOMA-ergonomique-accoudoirs-r%25C3%25A9glables-personnes%2Fdp%2FB0F5H1QPX3%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909386%26sr%3D8-57-spons%26aref%3DBa9G5QNeB0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=Ba9G5QNeB0&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61zHKV3o4rL._AC_UL320_.jpg,nan,2026-05-04T17:43:14.742095
corsair,"STOOLINK Chaise de Bureau Ergonomique avec Soutien Lombaire 3D Réglable, Accoudoirs et Appui-Tête 3D Réglables, Fauteuil de Bureau en Maille Carbone Haute Dossier 150 kg pour Maison Bureau",155.99,"4,4 sur 5 étoiles, détails de l’évaluation",(37),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo3NDc5NzE5MTk2MDgyNTA2OjE3Nzc5MDkzODc6c3BfYnRmOjMwMDgzNDczODMzMjkzMjo6MDo6&url=%2FSTOOLINK-Ergonomique-Accoudoirs-Appui-T%25C3%25AAte-R%25C3%25A9glables%2Fdp%2FB0FMRSFVJ8%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909386%26sr%3D8-58-spons%26aref%3Dgel8lCK3eD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=gel8lCK3eD&sp_cr=ZAZ,https://m.media-amazon.com/images/I/810yC2Zk1VL._AC_UL320_.jpg,nan,2026-05-04T17:43:14.748399
corsair,"Symino Chaise Gaming Fauteuil Gaming Ergonomique - Chaise Bureau avec Repose-Pieds Réglable, PU en Cuir 130kg",126.34,"5,0 sur 5 étoiles, détails de l’évaluation",(4),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo3NDc5NzE5MTk2MDgyNTA2OjE3Nzc5MDkzODc6c3BfYnRmOjMwMTAxMjM5MTMwMzczMjo6MDo6&url=%2FSymino-Chaise-Gaming-Fauteuil-Ergonomique%2Fdp%2FB0GTYYMKVQ%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909386%26sr%3D8-59-spons%26aref%3D94lx7X0tF6%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=94lx7X0tF6&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71zMh9wzRXL._AC_UL320_.jpg,Offre à durée limitée,2026-05-04T17:43:14.756277
corsair,"SONGMICS Chaise de Jeu, Chaise d'Ordinateur, Ergonomique, avec Repose-Pieds, Coussin de Tête Ajustable, Support Lombaire, Capacité de Charge de 150 kg, Noir OBG077B01",109.99,"4,3 sur 5 étoiles, détails de l’évaluation","(5,1 k)",https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo3NDc5NzE5MTk2MDgyNTA2OjE3Nzc5MDkzODc6c3BfYnRmOjMwMTAyMzQ4NTAyOTAzMjo6MDo6&url=%2FSONGMICS-dOrdinateur-Ergonomique-Repose-Pieds-OBG077B01%2Fdp%2FB08NT6X31J%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.31kxfrntY3N9-RoH8MnfmBC3N59qlqQP75R1mt53qijxv59oAZ7h2x2-ONamysxZPYSiu37xRS8aIGnrSx4aoaPzdengeonqK1Bqcl_LCP60rfzUs0s4gesKgdtQ91o2nWlnELS5M9aybAkkA6K7075hfVZiq09-NKcYLZf8RUsdwonG2RyvAdlgYNS6y2ovwt2v_2QVoATUh67PSC2_HeD6QX7HkGLhCEsmC15RQrTtpeWJcAdrQepyr9gNUOPGAEUDC-o1bw-KhxqiMRM6aaIM7qVjHRbXH6xwMGc6las.HdBT3nW09S_YD2wxVnPfcYfXjinDVmuvGQ--25jaub8%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909386%26sr%3D8-60-spons%26aref%3DKFwBbmqsht%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=KFwBbmqsht&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71Qcb3pfVEL._AC_UL320_.jpg,nan,2026-05-04T17:43:14.764243
corsair,"Eureka Axion- Chaise Gaming Ergonomique Fauteuil Gamer avec Support Lombaire, Bureau Siege Gaming avec Appui-tête Réglable Accoudoirs, Hauteur Réglable Dossier Inclinable Confortable, Noir & Blau",361.99,"5,0 sur 5 étoiles, détails de l’évaluation",(2),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo1NTExMjYzNDcyNTI5ODM2OjE3Nzc5MDk0MDQ6c3BfYXRmX25leHQ6MzAwNTU5Mzg3MzI4NTMyOjowOjo&url=%2FErgonomique-Appui-t%25C3%25AAte-Accoudoirs-Inclinable-Confortable%2Fdp%2FB0DRXDGR99%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909404%26aref%3DefYXof9kdK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=efYXof9kdK&sp_cr=ZAZ,https://m.media-amazon.com/images/I/91qCtDPjztL._AC_UL320_.jpg,nan,2026-05-04T17:43:31.106571
corsair,"STOOLINK Chaise de Bureau Ergonomique avec Soutien Lombaire 3D Réglable, Accoudoirs et Appui-Tête 3D Réglables, Fauteuil de Bureau en Maille Carbone Haute Dossier 150 kg pour Maison Bureau",155.99,"4,4 sur 5 étoiles, détails de l’évaluation",(37),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo1NTExMjYzNDcyNTI5ODM2OjE3Nzc5MDk0MDQ6c3BfYXRmX25leHQ6MzAwODM0NzM4MzMyOTMyOjowOjo&url=%2FSTOOLINK-Ergonomique-Accoudoirs-Appui-T%25C3%25AAte-R%25C3%25A9glables%2Fdp%2FB0FMRSFVJ8%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909404%26aref%3Dgel8lCK3eD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=gel8lCK3eD&sp_cr=ZAZ,https://m.media-amazon.com/images/I/810yC2Zk1VL._AC_UL320_.jpg,nan,2026-05-04T17:43:31.114160
corsair,"COMHOMA Chaise de gaming ergonomique, chaise de bureau avec accoudoirs réglables, soutien lombaire à ressorts pour grandes et hautes personnes, 150 kg, large assise, noir",145.75,"4,4 sur 5 étoiles, détails de l’évaluation",(51),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo1NTExMjYzNDcyNTI5ODM2OjE3Nzc5MDk0MDQ6c3BfYXRmX25leHQ6MzAwOTc4Njg4MDg5OTMyOjowOjo&url=%2FCOMHOMA-ergonomique-accoudoirs-r%25C3%25A9glables-personnes%2Fdp%2FB0F5H1QPX3%2Fref%3Dsr_1_51_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909404%26aref%3DBa9G5QNeB0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Ba9G5QNeB0&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61zHKV3o4rL._AC_UL320_.jpg,nan,2026-05-04T17:43:31.127895
corsair,"Symino Chaise Gaming Fauteuil Gaming Ergonomique - Chaise Bureau avec Repose-Pieds Réglable, PU en Cuir 130kg",126.34,"5,0 sur 5 étoiles, détails de l’évaluation",(4),https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo1NTExMjYzNDcyNTI5ODM2OjE3Nzc5MDk0MDQ6c3BfYXRmX25leHQ6MzAxMDEyMzkxMzAzNzMyOjowOjo&url=%2FSymino-Chaise-Gaming-Fauteuil-Ergonomique%2Fdp%2FB0GTYYMKVQ%2Fref%3Dsr_1_52_sspa%3Fdib%3DeyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc%26dib_tag%3Dse%26keywords%3Dcorsair%26qid%3D1777909404%26aref%3D94lx7X0tF6%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=94lx7X0tF6&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71zMh9wzRXL._AC_UL320_.jpg,Offre à durée limitée,2026-05-04T17:43:31.131922
corsair,"Corsair HS35 v2 Multi-Plateforme Filaire Casque Gaming – Microphone Flexible et Omnidirectionnel – Connectivité Universelle Jack 3,5 mm – PC, Mac, PS5, PS4, Xbox, Nintendo Switch, Mobil – Carbone",29.99,"4,1 sur 5 étoiles, détails de l’évaluation",(161),https://www.amazon.fr/Corsair-Multi-Plateforme-Filaire-Casque-Gaming/dp/B0CZTN664T/ref=sr_1_53?dib=eyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc&dib_tag=se&keywords=corsair&qid=1777909404,https://m.media-amazon.com/images/I/61jiJet+XrL._AC_UL320_.jpg,Offre de La French Week,2026-05-04T17:43:31.138381
corsair,Corsair Commander Duo Contrôleur de l'éclairage et de la Vitesse de Ventilation – ARGB et iCUE Link Hybride — Contrôle 12 Ventilateurs PWM en série – Deux capteurs de température Flexibles Inclus,39.99,"4,5 sur 5 étoiles, détails de l’évaluation",(266),https://www.amazon.fr/Corsair-Commander-Contr%C3%B4leur-l%C3%A9clairage-Ventilation/dp/B0FJ2TTTQ5/ref=sr_1_54?dib=eyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc&dib_tag=se&keywords=corsair&qid=1777909404,https://m.media-amazon.com/images/I/81ef6jCSN9L._AC_UL320_.jpg,nan,2026-05-04T17:43:31.143131
corsair,CORSAIR K100 AIR WIRELESS RGB Keyboard Mandeacutercanique de Jeu Ultra-Mince -CHERRY MX Interrupteurs Tactiles et graveur Profil Bas - Bluetooth -Compatible iCUE -PC Mac PS5 PS4 Xbox - AZERTY FR- Noir,,"3,9 sur 5 étoiles, détails de l’évaluation",(140),https://www.amazon.fr/WIRELESS-Keyboard-Mandeacutercanique-Ultra-Mince-Interrupteurs/dp/B0BDSNLHCN/ref=sr_1_55?dib=eyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc&dib_tag=se&keywords=corsair&qid=1777909404,https://m.media-amazon.com/images/I/71GJeL2wiWL._AC_UL320_.jpg,nan,2026-05-04T17:43:31.147664
corsair,"Corsair Harpoon PRO RGB, FPS/MOBA Souris Gaming (12000DPI Optique Capteur, Légère, 6 Boutons Programmables, Rétroéclairage LED) - Noire",21.74,"4,3 sur 5 étoiles, détails de l’évaluation","(5,2 k)",https://www.amazon.fr/Corsair-Harpoon-12000DPI-Programmables-R%C3%A9tro%C3%A9clairage/dp/B07RDQBFXY/ref=sr_1_56?dib=eyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc&dib_tag=se&keywords=corsair&qid=1777909404,https://m.media-amazon.com/images/I/51o7Hxq9MyL._AC_UL320_.jpg,nan,2026-05-04T17:43:31.150144
corsair,"Corsair Void Elite RGB USB Casque de Gaming Son Surround 7.1, Microphone omnidirectionnel optimisé, Customisable Éclairage RGB, Maille Microfibre Coussinets, Armature Aluminium Noir",,"4,3 sur 5 étoiles, détails de l’évaluation","(3,1 k)",https://www.amazon.fr/Corsair-Microphone-omnidirectionnel-Customisable-microfibre/dp/B07Y2M4B8S/ref=sr_1_57?dib=eyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc&dib_tag=se&keywords=corsair&qid=1777909404,https://m.media-amazon.com/images/I/81Xa4cbNc7L._AC_UL320_.jpg,nan,2026-05-04T17:43:31.155904
corsair,"Corsair IRONCLAW Wireless SE (2026) Souris Gaming – 26 000 DPI, Forme Ergonomique pour Les Grandes Mains, 10 Boutons Programmables, pour MOBA, FPS, MMO – Noir",,"4,4 sur 5 étoiles, détails de l’évaluation",(99),https://www.amazon.fr/Corsair-IRONCLAW-Wireless-Souris-Gaming/dp/B0G1CPTN1F/ref=sr_1_58?dib=eyJ2IjoiMSJ9.2RZ0yj7UicNc8X_Y1W40hzmU-hNpGz5V4tTZoA29ZqrgbINS0brg70RTNVomwQ0YS4Tx51qTo_qK8T2cYsJtWhuFlrA_5KFATCSrwQZ95i6oKryph4d8n-i9JDPPtvQjwqmsbU91y8j6M1xnbeaDIVOrlzNhyrx92EVWinYCQUusXg4UDwbeP9rx-oyyexWZ6DzBuW655PcIJ6OP1G7TpyOc1RmgxmSS8jGnmxT3Y8S0s9INca_kWKo_vyxM7wJn3vsQzdezEBMxeRoHccDpn6Lf5e0lFCfLAtV-0JSf5mU.XsagVApVP2Jj82ekypCc8ePc6HLP0Qt0Has0eP5Aolc&dib_tag=se&keywords=corsair&qid=1777909404,https://m.media-amazon.com/images/I/61Ng6pt8dGL._AC_UL320_.jpg,nan,2026-05-04T17:43:31.159660
